	0.8690 0.1310 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
    0.0000 0.8630 0.1310 0.0000 0.0000 0.0060 0.0000 0.0000
    0.0000 0.0000 0.8630 0.1310 0.0000 0.0060 0.0000 0.0000
    0.0000 0.0000 0.0000 0.8900 0.0800 0.0300 0.0000 0.0000
    0.0000 0.0000 0.0000 0.0000 0.9250 0.0000 0.0750 0.0000
    0.0000 0.0000 0.0000 0.0000 0.0000 0.9500 0.0500 0.0000
    0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000
    0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1.0000
